Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
145,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Pemandangannya indah, masih alami, bersih .... gak ada sampah berserakan."
146,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sungguh indah. Hawanya dingin. Perjalanan yg panjang dan berliku. Pemandangannya worth it. Lbh pagi bisa liat sunrise. Banyak yg ngecamp juga.
147,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Akses jalan sekarang sudah bisa nyampe di atas telaga..
148,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Rumor tentang mereka
149,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Pen kesanakapan kapan kalo udh selesai corona
150,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Udaranya sejuk, alamnya masih terjaga walaupun banyak pengunjung yang datang, Tapi sayang, jalannya masih bebatuan dan ekstrim. Butuh perjuangan buat sampe di surga ini🙃 …"
151,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,View yang indah
152,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Foto jaman masih gratis
153,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Kesana pas kemarau... Airnya disedot buat mengairi perkebunan warga... Maybe lbh bagus jika saat musim hujan... Air danaunya banyak... Dan kabutnya itu loh... Tebel bgt... Msh alami kok... Suka...
154,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangan sangat bagus dan cocok buat yang suka ngecamp..
155,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"best view, motor bisa sampe puncak"
156,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Saya suka tempat ini.
157,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat ini masih begitu alami karena belum begitu banyak di kunjungi oleh wisatawan dan juga belum di kelola pemerintah secara serius. Untuk Mencapai ke tempat ini pun anda harus berjuang menyusuri jalan setapak khas pegunungan. Pokoknya tempat ini cocok sekali bagi anda yang suka ngetrip.
158,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Selalu ada keinginan kembali lagi kesini... Ranukumbolonya batang Sebenarnya sih masuk kawasan konservasi yang harus bebas dari aktivitas apapun.. Tapi karna letaknya di pinggir jalan ya keliatan dan mengundang rasa penasaran untuk lebih jauh mengeksplorasi... Ingat ya jaga kebersihannya Keadaannya dah jauh beda dengan pertama kali saya kesini... Belum ada sarana apapun... Sekarang area camp pindah dipinggir jalan... Dan diatas bukit... Semoga tetap lestari...
159,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Telaga indah yg tersembunyi tapi butuh perjuangan untuk didatangi krn jalanan yg terjal. Airnya digunakan utk menyirami perkebunan sekitar Dieng.
160,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,"Alami, namun akses jalan ke lokasi masih sulit"
161,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Tempat yg cocok untuk camping hanya saja jalan menuju telaga masih batu2 dan rusak sehingga membutuhkan sedikit perjuangan untuk sampai
162,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sungguh menenangkan
163,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,MOBIL GAKBISA KESINI PLEASE.........  Lokasi yang benar di desa Gerlang kecamatan Blado kabupaten Batang...... (Google …
164,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Salah satu destinasi wisata yang patut untuk dikunjungi. Dengan view telaga yang mirip Ranu Kumbolo Gunung Semeru (kata yang pernah ke sana sih hehe...).  Akses jalan pun sedang diperbaiki.
165,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yang bagus di dataran tinggi dieng
166,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangan indah
167,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sisi timur Dringo.... tetep indah... natural...
168,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Dulu tempat ini cocok untuk camp, motor masih bisa sampe dipinggir telaga. Namun sekarang sudah ga bisa lagi. Untuk petugas mohon di briefing lagi agar bisa lebih ramah dengan pengunjung."
169,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Telaga sidringo adalah salah satu destinasi wisata di dieng. Pemandangannya indah, belum terlalu terkenal. Hanya saja akses jalan menuju ke telaga ini masih sulit, jalannya batu-batu dan cukup berbahaya. Kalo mau kesini mohon dipastikan …"
170,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Akses jalan baru diperbaiki smoga kedepannya lebih baik Tempat asik buat ngecamp
171,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Seperti ranukumbolo
172,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Tempatnya nyaman, sejuk. Pemandangan malam hari sangat indah, ditemani bintang yg luar biasa banyak dan kelap kelip lampu pemukiman lereng telaga yg indah. Recommend buat camp. Hanya saja tanjakan yg cukup tajam dan jalan bebatuan saat akan sampai di lokasi."
173,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Alhamdulillah akhirnya sampai pertama kali ke telaga sidringo yang berangkat melalui Batur pulang lewat gerlang... Dan jalan yang masih rusak belum ada perbaikan.  Save 12 Juni 2019 / 7 Syawal 1440 H.. Semoga kedepannya jalan bisa di rehab dengan adanya dana desa dan perhatian dari pemerintah.
174,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Asik buat camp, andai ada toiletnya. 😂😂😂 …"
175,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Jalan menuju tempat ini agak sulit untuk dijangkau.
176,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Cocok buat camping jalannya undakan turun ke bawah kalau kita mau ke telaga dringo-nya
177,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Kayaknya seru camping disini
178,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Sepi, akses buruk"
179,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,cocok buat camping dan liburan
180,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Tempatnya sangat bagus,  tapi jalan menuju ke telaga belum begitu memadai jadi harus kerja keras"
181,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Akses pas kesini masih batu yg disusun , blm aspal , g tau kalo sekarang , tempat nya bagus , pas pertama kesini masih sepi blm bnyk tempat untuk selfi tp pas ke duanya kesini sdh ada tambahan tempat selfi ,"
182,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,"Kemaren lewat tapi belum sempat mampir, nampaknya menarik mobil 4x4 dg ground clearance cukup tinggi bisa sampe lokasi camping 😀 …"
183,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yang bagus
184,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Kalau udah sampai sini lupa sama beratnya perjalannya.. Semoga akses jalan segera di perbaiki. MantuuuuuuuL
185,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Telaga yg terletak di antara beberapa bukit
186,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,Tempat wisata yang indah
187,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Ini jarang bgt didatengin orang kalo ke dieng , lebih sejuk dan seger disekitar sini dripada di pusatnya dieng . Cobain deh"
188,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangan
189,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Dari sini saya mulai suka menjelajahi alam
190,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Cocok buat nenangin pikiran
191,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Camping area pilih yang paling atas sendiri biar bisa liat pemandangan telaganya
192,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yang sangat sejuk dan dingin..asri dan sepi.. Enak untuk camping rame2..
193,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,ranu kumbolo nya Jawa tengah
194,Telaga Dringo,"Banjarnegara, Jawa Tengah",1.0,"Bintang 1 untuk akses jalan yang buruk,pengelolaan yang kurang..kalo buat pemandangan warbyasah..😂😂😂😂😂 butuh perjuangan untuk sampai sini. …"
195,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Dingin banget
196,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Telaga terbaik untuk camping. Tempatnya aman dan motor bisa masuk tetapi perlu perjuangan ekstra sampai sini mengingat jalannya rusak berat. Mobil tidak disarankan naik hingga atas kecuali mobil bertenaga besar. Tidak ada biaya retribusi. Cuaca cukup dingin sehingga perlu jaket hangat.
197,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Trmpatnya bagus,sayangnya disekitar danau banyak sampah"
198,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Telaga Dringo, salah satu tempat wisata di dieng (wisata B) masuknya dari kawah candradimuka tapi lebih keatas lagi, disarankan menggunakan kendaraan dengan groundclearence tinggi, lebih baik lagi menggunakan 4wd, karena tidak bisa berlama lama, jadi foto dari kejauhan saja #arw_journey #localguides #googlemaps"
199,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sedringu luar biasa
200,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Istimewa utk melepas penat
201,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Mantap,asri"
202,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangan alam yang menakjubkan...sebagai dieng zona 2....di kawasan ini kita bisa juga mengadakan kegiatan camp...tapi tidak di area telaga karena masuk cagar Alam ....untuk area camp ada tempatnya sendiri yaitu di lahan perhutani.....datang dan rasakan sensasi SISI LAIN WISATA DIENG
203,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Nice view. Cocok buat refreshing
204,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Akses lokasi buruk, spot foto bagus,"
205,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Tempat paling epic se-antero Batang.. terdapat sebuah danau berukuran sedang, sabana, perbukitan.. cocok untuk hiking camp bareng.. recommended"
206,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Ada yang mau sudi jawab nggak? Kalo mau kesitu start dari comal terus ke arah mana ya?
207,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Salah satu surga yg tersembunyi di Dataran Tinggi Dieng, lokasinya tidak jauh dari Sumur Jalatunda dan Kawah Candradimuka. Tapi jalan menuju ke sini agak rusak, jadi yg agak susah kalau pakai motor bebek/matik. Kalo mobil jg disarankan …"
208,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"tempat ini memiliki pemandangan alam yang indah, di puncak kita bisa melihat sunset, jalur pendakiannya aman 😊😊 …"
209,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Recommended sekali , tmpt jauh sih"
210,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Ada edelweiss di sini lhooo
211,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Saya ke sini Augustus 2018 waktu musim kemarau. Rumputnya kering dan cokelat, air telaga cenderung lebih sedikit. Akses dari dieng masih seperti dulu dan belum diaspal, melalui kawah Candradimuka. Jadi kami melewati pos retribusi kawah itu dulu. Kebetulan kawah sedang cantik cantiknya, dan area sudah mulai ditata.  Jadi dari parkir kendaraan telaga dringo, ada retribusi lagi. Anda harus berjalan turun melewati jalan setapak dengan pemandangan vegetasi di sekitar telaga yang lumayan beragam. Sesekali akan nampak telaga dari kejauhan. Sampainya di telaga, banyak spot foto karena area masih belum begitu terjamah.  Jangan lupa bawa turun sampahmu."
212,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangan indah dengan suasana yang luar biasa.
213,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yg tak kalah indah nya sama Ranu kumbolo...bahkan bisa d bilang inilah Ranu kumbolo nya Batang. Anda bisa melihat Sunrise atw pun Sunset langsung dr Telaga Sidringo ini. Buat kalian yg Hobby ngCamp... ada camp ground nya jg dsni.
214,Telaga Dringo,"Banjarnegara, Jawa Tengah",2.0,"Sangat di sayangkan jauh jauh dari Jakarta naik motor namun jalanannya sangat tidak Layak ,kayaknya kalau mau kesini lagi Wajib Pakai Motor Trail deh, padahal view dari Atas nya Bagus & sempet ngecamp 1 malam"
215,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Tingginya sekitar 2.222mdpl, tracking standard dan tanahnya agak licin serta terjal. Biasanya ada area parkir yg dijaga warga sekitar sebelum kita mendaki ke atas. Disekitarnya belum banyak warga yg berjualan jadi pastikan sudah persiapan …"
216,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Telaga Dringo Banjarnegara indah sekali, #DiengBanjarnegara"
217,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Tempatnya masih alami,,,tpi buat teman-teman yang mau kesini hendaklah membawa kendaraan bermotor yg sehat,,dicek dulu rem,ban,lampu juga mesin sehat,,kalo mau lebih seru lewat banjarnegara-karangkobar-wanayasa-batur-dieng,,dan bagi yg camping bawalah sampah biar gak kotor,,"
218,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Nama Telaga Dringo atau Telaga Sidringo  Telaga indah di Banjarnegara ini bisa dikatakan sudah mulai ramai pengunjung (kadang ramai banget malah😁).Telaga Dringo disebut-sebut sebagai telaga tertinggi dan terindah se-Jawa Tengah. Berada di ketinggian 2.222 mdpl, Telaga Dringo menyuguhkan pemandangan alam yang sangat indah, asri, bebas polusi, dan tenang.  Telaga Dringo terbentuk akibat letusan Gunung Sinila pada tahun 1786. Pada saat letusan, Gunung Sinila hancur dan menyisakan cekungan besar berupa kawah mati. Lama kelamaan terisi oleh air hujan dan mata air yang mucul di sekitar telaga. Dringo sendiri adalah tumbuhan yang banyak tumbuh secara alami di dekat telaga yang kemudian menjadi asal-usul nama Telaga Dringo.  Walaupun aksesnya cukup sulit, Anda tidak perlu khawatir. Anda bisa menyewa guide lokal yang bisa memandu Anda untuk mencapai Telaga Dringo. Selain itu, Anda sebaiknya juga menyewa kendaraan karena tidak ada kendaraan untuk menuju Telaga Dringo, kecuali ojek. Akan lebih baik lagi Anda sekalian menyewa supir/driver yang handal untuk menyetir di jalanan yang jelek."
219,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Sering rame. Apa lagi waktu antri foto. Pemandangan bagus
220,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Penuh dengan perjuangan tapi tak mengecewakan, sungguh indah ciptaan Tuhan."
221,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Sangat indah butuh perjuangan
222,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,"akses ke tempat ini sungguh wow, jalannya masih batu ditata, bila kesibi bawa motor jangan pas musim hujan jalannya licin, dah siapkan kondisi motor yg prima, cek kampas rem"
223,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Alamnya masih asri banget..... Indah banget pemandangannya....
224,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Buagus luarbiasa
225,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Asik tempatnya cocok untuk camping
226,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Merujuk dari foto2 yg beredar,, kayaknya bagus,, itu satu arah dari sumur jalatunda,, saya coba ke sana, tp sayang,, jalannya rusak pluss mendung akhirnya putar balik dan belum kesampaian lihat telaga dringo secara langsung"
227,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yg indah dan masih asri
228,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Entah ini milik Batang atau Banjarnegara, telaga ini perlu dijaga kelestariannya. Saat saya ke sana saya mengumpulkan banyak sampah di tempat-tempat tersembunyi. Mulai dari sampah makanan, minuman, sampai sampah-sampah dengan tanda kutip. …"
229,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat terbaik dari semua tempat yang pernah saya kunjungi 👍😻😻😻 …
230,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Ayo coba camping atau sekedar menikmati indahnya telaga di atas pegunungan dieng ini . Kalian akan merasakan sensasinya naik ke telaga Dringo dari gapura desa pekasiran sampai ke area camp di sekitar telaga dringo .
231,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sejuk nyaman dan indah
232,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Pemandanganya bagus, air danaunya juga jernih. Sayangnya akses jalan belum di aspal."
233,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Jalannya parah, tapi itu semua akan terbalas sama ke indahannya"
234,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Harua kesini, ini ranukumbolonya dieng"
235,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangannya indah sekali. Gak rugi capek2 menyusuri jalanan berbatu :D
236,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Mantab bozzzz buat pendakian pemula
237,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Asri, jalur kurang memadai, camp ground ada, bisa untuk memancing,"
238,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Kalo view gini kaya bukan di indonesia
239,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Nyaman buat santai, udaranya suegerr"
240,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Usahain ke dringo jangan pas musim ujan, kalau dari luar kota yg jaraknya 3-4 jam ke daerah sini. Mending dari pagi deh. Jalannya pas udah deket bener-bener jelek. Tapi itulah perjuangan untuk mencapai surga"
241,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat asik untuk camp
242,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Indah pokoknya pemandangan disini
243,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat wisata alam yg yang sangat indah buat camp di daerah perbatasan Kabupaten Batang dan Banjarnegara
244,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Pemandangannya luar biasa....
245,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Sangat indah, kesini pernah lewat jalur batang maupin dieng dan jalannya sama sama rusak. Terkahir kesini pas setelah lebaran belum diperbaiki. Padtika  kendaraan dalam kondisi prima ya. Semoga mendapat perhatian lebih mengingat potensinya yg sangat bagus dan tidak kalah dengan wisata sekitarnya. Udaranya segar bgt, sering disebut kembarannya ranu kumbolo."
246,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Nyaman untuk refreshing keluarga dan piknik
247,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Banyak orang menyebutnya Ranukumbolo Jawa Tengah.  Berada di Pekasiran Batur Banjarnegara. Tempat ini sangat nyaman untuk …
248,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,"Kalau maen kesini, jangan lupa sampahnya bawa pulang... biar lingkungannya tetep asri"
249,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,Apa adanya tanpa edit photo pencahayaan saturation.
250,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Sudah tidal bisa camping disini
251,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,keren tenpatnya. mirip ranu kumbolo
252,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,"Update 17 Agustus 2017: Sudah dilarang kemping di depan telaga, jalan masuk sangat terjal dan berbatu, kalau masih nekat maka kamu akan diusir dari camp site walaupun sudah malam! tidak disarankan untuk membawa motor matic kesini."
253,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Nice View... Sangat Indah... Kalo ke Dieng, harus kesini... Walau jalan kesana memang masih bebatuan, belum diaspal. Saya kesana Agustus 2016"
254,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Tempat yg pas buat camp. Karna tempatnya tidak terlalu jauh dari lalu lintas desa. Dan pas buat yg suka mancing.
255,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tiap Telaga di pegunungan Dieng aselinya adalah kawah gunung api....zewaktu waktu bisa meledak dan mengelluarkan gas betacun....
256,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,tempat yang bagus dan sejuk
257,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Batang biutiful jos kota kelahiran q..
258,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Amazing!! Wisata alam yg menyuguhkan landscap yg mempesona.. tp bg pengunjung ttp harus berhati hati terutama pada gas belerang mahupun gas karbon sbb kwasan itu merupakan daerah gunung berapi aktif
259,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Sunsetnya keren, Kalo malem dingin, kalo pagi embun, siangnya cantik duhh cuman sayang bnyak yg camp tp buang sampah sembarangan"
260,Telaga Dringo,"Banjarnegara, Jawa Tengah",4.0,Tempatnya masih bersih banget
261,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,Di sini pagi itu dingin..
262,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Tempat yang keren 👍 …
